"followers","friends","favourited","statuscount","favourites","retweets"
4778,4894,29597,47963,0,0
4778,4894,29597,47963,3565,7943
4778,4894,29597,47963,1,0
4778,4894,29597,47963,1,0
4778,4894,29597,47963,0,0
4778,4894,29597,47963,1,0
4778,4894,29597,47963,3,0
4778,4894,29597,47963,2,1
4778,4894,29597,47963,0,0
4778,4894,29597,47963,1,0
4778,4894,29597,47963,1,0
4778,4894,29597,47963,1,0
4778,4894,29597,47963,9,0
4778,4894,29597,47963,1,0
4778,4894,29597,47963,1,0
4778,4894,29597,47963,0,0
4778,4894,29597,47963,11,0
4778,4894,29597,47963,1,0
4778,4894,29597,47963,4,3
4778,4894,29597,47963,1,0
253,258,23464,29364,1,0
253,258,23464,29364,675,193
253,258,23464,29364,0,0
253,258,23464,29364,0,0
253,258,23464,29364,1,0
253,258,23464,29364,1,0
253,258,23464,29364,1,1
253,258,23464,29364,428,106
253,258,23464,29364,79,36
253,258,23464,29364,72,3
253,258,23464,29364,0,0
253,258,23464,29364,4054,435
253,258,23464,29364,731,139
253,258,23464,29364,2831,182
253,258,23464,29364,1,1
253,258,23464,29364,3,0
253,258,23464,29364,1,0
253,258,23464,29364,300,30
253,258,23464,29364,1,0
253,258,23464,29364,321,21
22,49,2471,3158,5,0
22,49,2471,3158,2,0
22,49,2471,3158,0,0
22,49,2471,3158,0,0
22,49,2471,3158,3,0
22,49,2471,3158,0,0
22,49,2471,3158,0,0
22,49,2471,3158,0,0
22,49,2471,3158,20,1
22,49,2471,3158,280153,52262
22,49,2471,3158,0,0
22,49,2471,3158,1,0
22,49,2471,3158,11,1
22,49,2471,3158,70893,12393
22,49,2471,3158,0,0
22,49,2471,3158,5995,1102
22,49,2471,3158,3,0
22,49,2471,3158,4,0
22,49,2471,3158,0,0
22,49,2471,3158,3,0
65,290,2418,1128,2,0
65,290,2418,1128,0,0
65,290,2418,1128,1,0
65,290,2418,1128,1,0
65,290,2418,1128,0,0
65,290,2418,1128,0,0
65,290,2418,1128,1,0
65,290,2418,1128,0,0
65,290,2418,1128,207,40
65,290,2418,1128,29307,3049
65,290,2418,1128,0,0
65,290,2418,1128,0,0
65,290,2418,1128,0,0
65,290,2418,1128,0,0
65,290,2418,1128,0,0
65,290,2418,1128,0,0
65,290,2418,1128,0,0
65,290,2418,1128,0,0
65,290,2418,1128,0,0
65,290,2418,1128,93,5
3,87,297,2,1,0
3,87,297,2,0,0
162,432,56,2801,3,0
162,432,56,2801,0,0
162,432,56,2801,1,0
162,432,56,2801,0,0
162,432,56,2801,0,0
162,432,56,2801,0,1
162,432,56,2801,1,0
162,432,56,2801,0,0
162,432,56,2801,47,11
162,432,56,2801,3,1
162,432,56,2801,9,1
162,432,56,2801,10,1
162,432,56,2801,0,1
162,432,56,2801,0,0
162,432,56,2801,63,30
162,432,56,2801,0,0
162,432,56,2801,0,0
162,432,56,2801,0,0
162,432,56,2801,0,0
162,432,56,2801,2,1
1,17,19,144,0,0
1,17,19,144,0,0
1,17,19,144,0,0
1,17,19,144,0,0
1,17,19,144,1,2
1,17,19,144,0,0
1,17,19,144,1,0
1,17,19,144,0,0
1,17,19,144,0,0
1,17,19,144,0,0
1,17,19,144,0,0
1,17,19,144,0,0
1,17,19,144,0,0
1,17,19,144,0,0
1,17,19,144,0,0
1,17,19,144,0,0
1,17,19,144,0,0
1,17,19,144,1,0
1,17,19,144,0,0
1,17,19,144,0,0
94,154,3299,4185,1,0
94,154,3299,4185,2,0
94,154,3299,4185,1,0
94,154,3299,4185,0,0
94,154,3299,4185,1,0
94,154,3299,4185,1,0
94,154,3299,4185,0,0
94,154,3299,4185,1,0
94,154,3299,4185,0,0
94,154,3299,4185,0,0
94,154,3299,4185,1,0
94,154,3299,4185,0,0
94,154,3299,4185,1,1
94,154,3299,4185,0,0
94,154,3299,4185,2,0
94,154,3299,4185,1,0
94,154,3299,4185,1,0
94,154,3299,4185,0,0
94,154,3299,4185,0,0
94,154,3299,4185,0,0
213,643,4937,3226,1,0
213,643,4937,3226,0,0
213,643,4937,3226,0,0
213,643,4937,3226,0,0
213,643,4937,3226,0,0
213,643,4937,3226,1,0
213,643,4937,3226,58,25
213,643,4937,3226,0,0
213,643,4937,3226,0,0
213,643,4937,3226,1,0
213,643,4937,3226,349,68
213,643,4937,3226,180,37
213,643,4937,3226,0,0
213,643,4937,3226,1,0
213,643,4937,3226,0,0
213,643,4937,3226,1,0
213,643,4937,3226,3,0
213,643,4937,3226,85,25
213,643,4937,3226,500,143
213,643,4937,3226,114,38
35,660,1408,1646,0,0
35,660,1408,1646,1,0
35,660,1408,1646,0,0
35,660,1408,1646,0,0
35,660,1408,1646,0,0
35,660,1408,1646,0,0
35,660,1408,1646,2,0
35,660,1408,1646,0,0
35,660,1408,1646,0,0
35,660,1408,1646,3,0
35,660,1408,1646,1,0
35,660,1408,1646,0,0
35,660,1408,1646,1,0
35,660,1408,1646,1,0
35,660,1408,1646,8312,2089
35,660,1408,1646,0,0
35,660,1408,1646,0,0
35,660,1408,1646,1,0
35,660,1408,1646,0,0
35,660,1408,1646,0,0
134,473,8515,8597,0,0
134,473,8515,8597,0,0
134,473,8515,8597,5288,974
134,473,8515,8597,0,0
134,473,8515,8597,1,0
134,473,8515,8597,2706,556
134,473,8515,8597,1,0
134,473,8515,8597,0,2
134,473,8515,8597,2,0
134,473,8515,8597,1,0
134,473,8515,8597,0,0
134,473,8515,8597,13,6
134,473,8515,8597,7,3
134,473,8515,8597,4,1
134,473,8515,8597,3,2
134,473,8515,8597,21797,2604
134,473,8515,8597,0,0
134,473,8515,8597,5,3
134,473,8515,8597,7,3
134,473,8515,8597,6,3
50,142,777,400,6548,922
50,142,777,400,0,0
50,142,777,400,0,0
50,142,777,400,142,18
50,142,777,400,0,0
50,142,777,400,0,0
50,142,777,400,1,3
50,142,777,400,0,0
50,142,777,400,289,30
50,142,777,400,0,0
50,142,777,400,0,0
50,142,777,400,0,0
50,142,777,400,0,0
50,142,777,400,1,0
50,142,777,400,8,23
50,142,777,400,0,0
50,142,777,400,1,0
50,142,777,400,504,19
50,142,777,400,0,0
50,142,777,400,48,9
0,11,16,153,0,0
0,11,16,153,0,0
0,11,16,153,0,0
0,11,16,153,1,0
0,11,16,153,0,0
0,11,16,153,0,0
0,11,16,153,0,0
0,11,16,153,0,0
0,11,16,153,0,0
0,11,16,153,0,0
0,11,16,153,1,0
0,11,16,153,0,0
0,11,16,153,0,0
0,11,16,153,0,0
0,11,16,153,0,0
0,11,16,153,1,0
0,11,16,153,0,0
0,11,16,153,0,0
0,11,16,153,1,0
0,11,16,153,0,0
637,191,209,612,0,0
637,191,209,612,0,0
637,191,209,612,0,0
637,191,209,612,0,0
637,191,209,612,0,0
637,191,209,612,0,0
637,191,209,612,0,0
637,191,209,612,1,0
637,191,209,612,0,0
637,191,209,612,0,0
637,191,209,612,0,0
637,191,209,612,1,0
637,191,209,612,1,0
637,191,209,612,0,0
637,191,209,612,0,0
637,191,209,612,2,0
637,191,209,612,0,0
637,191,209,612,3,0
637,191,209,612,0,0
637,191,209,612,2,1
40,290,1,5066,0,0
40,290,1,5066,0,0
40,290,1,5066,0,0
40,290,1,5066,0,0
40,290,1,5066,0,0
40,290,1,5066,1,0
40,290,1,5066,0,0
40,290,1,5066,0,0
40,290,1,5066,0,0
40,290,1,5066,0,0
40,290,1,5066,0,0
40,290,1,5066,0,0
40,290,1,5066,0,0
40,290,1,5066,0,0
40,290,1,5066,0,0
40,290,1,5066,0,0
40,290,1,5066,0,0
40,290,1,5066,0,0
40,290,1,5066,0,0
40,290,1,5066,1,0
0,0,0,6,0,0
0,0,0,6,0,0
0,0,0,6,0,0
0,0,0,6,0,0
0,0,0,6,21,3
0,0,0,6,0,0
1,25,97,48,538,241
1,25,97,48,0,0
1,25,97,48,0,0
1,25,97,48,649,48
1,25,97,48,1,0
1,25,97,48,0,0
1,25,97,48,0,0
1,25,97,48,0,0
1,25,97,48,0,0
1,25,97,48,2132,51
1,25,97,48,705,200
1,25,97,48,2,0
1,25,97,48,3,0
1,25,97,48,0,0
1,25,97,48,0,0
1,25,97,48,984,110
1,25,97,48,0,0
1,25,97,48,1953,119
1,25,97,48,0,0
1,25,97,48,0,0
94,42,5554,139,1,0
94,42,5554,139,1,0
94,42,5554,139,1,0
94,42,5554,139,9,0
94,42,5554,139,3,1
94,42,5554,139,2,0
94,42,5554,139,1,0
94,42,5554,139,1,0
94,42,5554,139,1,0
94,42,5554,139,1,0
94,42,5554,139,2,0
94,42,5554,139,0,0
94,42,5554,139,3,0
94,42,5554,139,1,0
94,42,5554,139,2,0
94,42,5554,139,1,0
94,42,5554,139,1,0
94,42,5554,139,1,0
94,42,5554,139,1,0
94,42,5554,139,1,0
10227899,101,42,396524,33,14
10227899,101,42,396524,548,130
10227899,101,42,396524,31,10
10227899,101,42,396524,29,12
10227899,101,42,396524,97,19
10227899,101,42,396524,158,66
10227899,101,42,396524,298,88
10227899,101,42,396524,43,15
10227899,101,42,396524,37,8
10227899,101,42,396524,64,54
10227899,101,42,396524,102,28
10227899,101,42,396524,52,32
10227899,101,42,396524,309,132
10227899,101,42,396524,359,63
10227899,101,42,396524,2,2
10227899,101,42,396524,22,10
10227899,101,42,396524,14,3
10227899,101,42,396524,96,31
10227899,101,42,396524,470,153
10227899,101,42,396524,345,120
57,320,26,3,9,1
57,320,26,3,40,0
57,320,26,3,0,0
86,777,2549,68,0,0
86,777,2549,68,9,0
86,777,2549,68,5,0
86,777,2549,68,2,0
86,777,2549,68,2,0
86,777,2549,68,5,0
86,777,2549,68,55,4
86,777,2549,68,0,0
86,777,2549,68,0,0
86,777,2549,68,0,0
86,777,2549,68,1,0
86,777,2549,68,1,0
86,777,2549,68,1,0
86,777,2549,68,13,1
86,777,2549,68,4,0
86,777,2549,68,1,0
86,777,2549,68,4,0
86,777,2549,68,2,0
86,777,2549,68,2,0
55,248,1901,1028,0,0
55,248,1901,1028,0,0
55,248,1901,1028,2,0
55,248,1901,1028,5,0
55,248,1901,1028,0,0
55,248,1901,1028,1,0
55,248,1901,1028,1,0
55,248,1901,1028,1,0
55,248,1901,1028,103,12
55,248,1901,1028,10704,2504
55,248,1901,1028,0,0
55,248,1901,1028,1064,177
55,248,1901,1028,2,0
55,248,1901,1028,19178,26202
55,248,1901,1028,0,0
55,248,1901,1028,6,0
55,248,1901,1028,12,1
55,248,1901,1028,0,0
55,248,1901,1028,0,0
55,248,1901,1028,0,0
84,408,1720,3461,1,0
84,408,1720,3461,1,0
84,408,1720,3461,14,0
84,408,1720,3461,2,0
84,408,1720,3461,15,20
84,408,1720,3461,0,0
84,408,1720,3461,4,0
84,408,1720,3461,0,0
84,408,1720,3461,0,0
84,408,1720,3461,0,0
84,408,1720,3461,0,0
84,408,1720,3461,1,0
84,408,1720,3461,1,0
84,408,1720,3461,0,0
84,408,1720,3461,1,0
84,408,1720,3461,0,0
84,408,1720,3461,0,0
84,408,1720,3461,3,0
84,408,1720,3461,73336,51193
84,408,1720,3461,1,0
307,257,8797,9066,1,0
307,257,8797,9066,0,0
307,257,8797,9066,7,0
307,257,8797,9066,1,0
307,257,8797,9066,0,0
307,257,8797,9066,0,0
307,257,8797,9066,3,0
307,257,8797,9066,2,0
307,257,8797,9066,1,0
307,257,8797,9066,1,0
307,257,8797,9066,0,0
307,257,8797,9066,6,1
307,257,8797,9066,0,0
307,257,8797,9066,1,0
307,257,8797,9066,2,0
307,257,8797,9066,1995,416
307,257,8797,9066,5,0
307,257,8797,9066,0,0
307,257,8797,9066,0,0
307,257,8797,9066,0,0
621,498,1722,1243,3,0
621,498,1722,1243,8,0
621,498,1722,1243,28,8
621,498,1722,1243,0,0
621,498,1722,1243,1,0
621,498,1722,1243,66,19
621,498,1722,1243,55,28
621,498,1722,1243,4,0
621,498,1722,1243,10,3
621,498,1722,1243,32,23
621,498,1722,1243,3,0
621,498,1722,1243,10,1
621,498,1722,1243,3,1
621,498,1722,1243,36,18
621,498,1722,1243,163,24
621,498,1722,1243,54,21
621,498,1722,1243,49,14
621,498,1722,1243,95,32
621,498,1722,1243,0,0
621,498,1722,1243,51,16
622,695,2047,6169,0,0
622,695,2047,6169,0,0
622,695,2047,6169,1,0
622,695,2047,6169,0,0
622,695,2047,6169,0,0
622,695,2047,6169,3,0
622,695,2047,6169,0,0
622,695,2047,6169,0,0
622,695,2047,6169,5,1
622,695,2047,6169,1,0
622,695,2047,6169,17,2
622,695,2047,6169,0,0
622,695,2047,6169,0,0
622,695,2047,6169,0,0
622,695,2047,6169,1,0
622,695,2047,6169,0,0
622,695,2047,6169,3,1
622,695,2047,6169,20,8
622,695,2047,6169,4,1
622,695,2047,6169,1,0
212,315,3669,12271,0,0
212,315,3669,12271,0,0
212,315,3669,12271,1,0
212,315,3669,12271,0,0
212,315,3669,12271,0,0
212,315,3669,12271,0,0
212,315,3669,12271,1,0
212,315,3669,12271,2,0
212,315,3669,12271,2,0
212,315,3669,12271,0,0
212,315,3669,12271,1,0
212,315,3669,12271,0,0
212,315,3669,12271,1183,302
212,315,3669,12271,1,0
212,315,3669,12271,0,0
212,315,3669,12271,1,0
212,315,3669,12271,0,0
212,315,3669,12271,0,0
212,315,3669,12271,0,0
212,315,3669,12271,0,0
150,316,1942,573,2,1
150,316,1942,573,1,1
150,316,1942,573,2,1
150,316,1942,573,0,0
150,316,1942,573,12,3
150,316,1942,573,0,0
150,316,1942,573,0,0
150,316,1942,573,71,125
150,316,1942,573,1,0
150,316,1942,573,1,0
150,316,1942,573,489,49
150,316,1942,573,10,2
150,316,1942,573,2,1
150,316,1942,573,3,2
150,316,1942,573,54,23
150,316,1942,573,3,3
150,316,1942,573,0,1
150,316,1942,573,3101,897
150,316,1942,573,6,4
150,316,1942,573,2,1
439,1814,5552,2020,0,0
439,1814,5552,2020,0,0
439,1814,5552,2020,1,0
439,1814,5552,2020,0,0
439,1814,5552,2020,1,0
439,1814,5552,2020,0,0
439,1814,5552,2020,2,0
439,1814,5552,2020,2,0
439,1814,5552,2020,12,0
439,1814,5552,2020,0,0
439,1814,5552,2020,3,0
439,1814,5552,2020,1,0
439,1814,5552,2020,0,0
439,1814,5552,2020,1,0
439,1814,5552,2020,2,0
439,1814,5552,2020,0,0
439,1814,5552,2020,1,0
439,1814,5552,2020,0,0
439,1814,5552,2020,110534,18231
439,1814,5552,2020,0,0
344,584,13136,52737,0,0
344,584,13136,52737,294,330
344,584,13136,52737,1894,1410
344,584,13136,52737,1449,323
344,584,13136,52737,0,0
344,584,13136,52737,0,0
344,584,13136,52737,0,0
344,584,13136,52737,0,0
344,584,13136,52737,0,0
344,584,13136,52737,0,0
344,584,13136,52737,0,0
344,584,13136,52737,0,0
344,584,13136,52737,64,12
344,584,13136,52737,0,0
344,584,13136,52737,1,0
344,584,13136,52737,5,2
344,584,13136,52737,285,126
344,584,13136,52737,1,0
344,584,13136,52737,12,2
344,584,13136,52737,0,0
472,1052,9971,3261,1,0
472,1052,9971,3261,1,0
472,1052,9971,3261,2,0
472,1052,9971,3261,0,0
472,1052,9971,3261,0,0
472,1052,9971,3261,1,0
472,1052,9971,3261,0,0
472,1052,9971,3261,0,0
472,1052,9971,3261,0,0
472,1052,9971,3261,0,0
472,1052,9971,3261,1,0
472,1052,9971,3261,10,0
472,1052,9971,3261,1,0
472,1052,9971,3261,1,0
472,1052,9971,3261,1,0
472,1052,9971,3261,1,0
472,1052,9971,3261,0,0
472,1052,9971,3261,12,0
472,1052,9971,3261,1,0
472,1052,9971,3261,1,0
104,407,5370,9263,0,0
104,407,5370,9263,0,0
104,407,5370,9263,1,0
104,407,5370,9263,4,0
104,407,5370,9263,1,0
104,407,5370,9263,0,0
104,407,5370,9263,0,0
104,407,5370,9263,2,0
104,407,5370,9263,0,0
104,407,5370,9263,1,0
104,407,5370,9263,0,0
104,407,5370,9263,0,0
104,407,5370,9263,31,12
104,407,5370,9263,0,0
104,407,5370,9263,0,0
104,407,5370,9263,0,0
104,407,5370,9263,0,0
104,407,5370,9263,2,0
104,407,5370,9263,0,0
104,407,5370,9263,5,1
13,42,151,653,1,0
13,42,151,653,1,0
13,42,151,653,1,0
13,42,151,653,0,0
13,42,151,653,0,0
13,42,151,653,0,0
13,42,151,653,0,0
13,42,151,653,0,0
13,42,151,653,0,0
13,42,151,653,0,0
13,42,151,653,0,0
13,42,151,653,0,0
13,42,151,653,0,0
13,42,151,653,0,0
13,42,151,653,0,0
13,42,151,653,1,0
13,42,151,653,8,0
13,42,151,653,0,0
13,42,151,653,0,0
13,42,151,653,0,0
6,216,274,183,0,0
6,216,274,183,1,0
6,216,274,183,0,0
6,216,274,183,0,0
6,216,274,183,0,0
6,216,274,183,0,0
6,216,274,183,0,0
6,216,274,183,0,0
6,216,274,183,0,0
6,216,274,183,1,0
6,216,274,183,2,0
6,216,274,183,0,0
6,216,274,183,1,0
6,216,274,183,1,0
6,216,274,183,0,0
6,216,274,183,0,0
6,216,274,183,2,0
6,216,274,183,1,0
6,216,274,183,0,0
6,216,274,183,0,0
1359,206,4975,7043,0,0
1359,206,4975,7043,1,0
1359,206,4975,7043,0,0
1359,206,4975,7043,0,0
1359,206,4975,7043,1,0
1359,206,4975,7043,1,0
1359,206,4975,7043,2,0
1359,206,4975,7043,1,0
1359,206,4975,7043,0,0
1359,206,4975,7043,6,1
1359,206,4975,7043,1,0
1359,206,4975,7043,7,3
1359,206,4975,7043,14,0
1359,206,4975,7043,0,0
1359,206,4975,7043,1,0
1359,206,4975,7043,2,0
1359,206,4975,7043,1,0
1359,206,4975,7043,3,0
1359,206,4975,7043,5,0
1359,206,4975,7043,0,0
1066,1165,7519,10609,37719,13793
1066,1165,7519,10609,0,0
1066,1165,7519,10609,0,0
1066,1165,7519,10609,487,682
1066,1165,7519,10609,131,141
1066,1165,7519,10609,0,0
1066,1165,7519,10609,2,0
1066,1165,7519,10609,0,0
1066,1165,7519,10609,0,0
1066,1165,7519,10609,0,0
1066,1165,7519,10609,715,1874
1066,1165,7519,10609,572,1567
1066,1165,7519,10609,0,0
1066,1165,7519,10609,1,0
1066,1165,7519,10609,0,0
1066,1165,7519,10609,1,0
1066,1165,7519,10609,1,0
1066,1165,7519,10609,8,0
1066,1165,7519,10609,2,0
1066,1165,7519,10609,3,0
108,83,12614,3158,0,0
108,83,12614,3158,1,0
108,83,12614,3158,6,0
108,83,12614,3158,0,0
108,83,12614,3158,0,0
108,83,12614,3158,1,0
108,83,12614,3158,1,0
108,83,12614,3158,1,0
108,83,12614,3158,0,0
108,83,12614,3158,0,0
108,83,12614,3158,1,0
108,83,12614,3158,1,0
108,83,12614,3158,1,0
108,83,12614,3158,22,0
108,83,12614,3158,1,0
108,83,12614,3158,1,0
108,83,12614,3158,1,0
108,83,12614,3158,11028,8890
108,83,12614,3158,2,0
108,83,12614,3158,0,0
25916732,71,12,300424,548,131
25916732,71,12,300424,129,73
25916732,71,12,300424,122,40
25916732,71,12,300424,88,44
25916732,71,12,300424,298,88
25916732,71,12,300424,270,125
25916732,71,12,300424,359,63
25916732,71,12,300424,90,16
25916732,71,12,300424,470,153
25916732,71,12,300424,345,120
25916732,71,12,300424,149,63
25916732,71,12,300424,56,18
25916732,71,12,300424,206,137
25916732,71,12,300424,149,79
25916732,71,12,300424,408,215
25916732,71,12,300424,249,56
25916732,71,12,300424,990,381
25916732,71,12,300424,139,49
25916732,71,12,300424,93,46
25916732,71,12,300424,92,42
73,143,1257,867,0,0
73,143,1257,867,0,0
73,143,1257,867,0,0
73,143,1257,867,1137,524
73,143,1257,867,0,0
73,143,1257,867,1,0
73,143,1257,867,0,0
73,143,1257,867,2,0
73,143,1257,867,0,0
73,143,1257,867,0,0
73,143,1257,867,0,0
73,143,1257,867,24,9
73,143,1257,867,0,0
73,143,1257,867,0,0
73,143,1257,867,1,0
73,143,1257,867,0,0
73,143,1257,867,0,0
73,143,1257,867,0,0
73,143,1257,867,1,0
73,143,1257,867,14,0
8,10,474,166,0,0
8,10,474,166,5,0
8,10,474,166,2,0
8,10,474,166,0,0
8,10,474,166,0,0
8,10,474,166,0,0
8,10,474,166,0,0
8,10,474,166,1277,377
8,10,474,166,0,0
8,10,474,166,0,0
8,10,474,166,0,0
8,10,474,166,17,3
8,10,474,166,0,0
8,10,474,166,0,0
8,10,474,166,0,0
8,10,474,166,0,0
8,10,474,166,0,0
8,10,474,166,0,0
8,10,474,166,1,0
8,10,474,166,3,0
12,79,197,489,36,10
12,79,197,489,72,55
12,79,197,489,0,1
12,79,197,489,13,11
12,79,197,489,0,0
12,79,197,489,1,1
12,79,197,489,14,21
12,79,197,489,4,2
12,79,197,489,0,0
12,79,197,489,0,0
12,79,197,489,2,5
12,79,197,489,0,0
12,79,197,489,0,0
12,79,197,489,1,0
12,79,197,489,0,0
12,79,197,489,91,83
12,79,197,489,1,0
12,79,197,489,0,0
12,79,197,489,0,0
12,79,197,489,1,2
89,334,4415,12015,0,0
89,334,4415,12015,0,0
89,334,4415,12015,0,0
89,334,4415,12015,0,0
89,334,4415,12015,0,0
89,334,4415,12015,0,0
89,334,4415,12015,0,0
89,334,4415,12015,0,0
89,334,4415,12015,2,0
89,334,4415,12015,0,0
89,334,4415,12015,0,0
89,334,4415,12015,0,0
89,334,4415,12015,0,0
89,334,4415,12015,0,0
89,334,4415,12015,0,0
89,334,4415,12015,0,0
89,334,4415,12015,0,0
89,334,4415,12015,2,0
89,334,4415,12015,0,0
89,334,4415,12015,0,0
3812,1383,69909,136837,0,0
3812,1383,69909,136837,2285,151
3812,1383,69909,136837,1,0
3812,1383,69909,136837,1216,573
3812,1383,69909,136837,687,327
3812,1383,69909,136837,667,519
3812,1383,69909,136837,1,0
3812,1383,69909,136837,174,61
3812,1383,69909,136837,0,0
3812,1383,69909,136837,2,0
3812,1383,69909,136837,10,4
3812,1383,69909,136837,0,0
3812,1383,69909,136837,1,0
3812,1383,69909,136837,7,1
3812,1383,69909,136837,0,0
3812,1383,69909,136837,23,17
3812,1383,69909,136837,1118,620
3812,1383,69909,136837,2,0
3812,1383,69909,136837,1,0
3812,1383,69909,136837,1424,699
1231,1638,86734,30300,1,0
1231,1638,86734,30300,1,0
1231,1638,86734,30300,3,0
1231,1638,86734,30300,5,0
1231,1638,86734,30300,5,0
1231,1638,86734,30300,437284,81158
1231,1638,86734,30300,1,0
1231,1638,86734,30300,1,0
1231,1638,86734,30300,4,2
1231,1638,86734,30300,0,0
1231,1638,86734,30300,1,0
1231,1638,86734,30300,3,2
1231,1638,86734,30300,11,2
1231,1638,86734,30300,2,0
1231,1638,86734,30300,3,0
1231,1638,86734,30300,1,0
1231,1638,86734,30300,0,0
1231,1638,86734,30300,3,0
1231,1638,86734,30300,3,0
1231,1638,86734,30300,1,0
209,1119,4629,5809,0,0
209,1119,4629,5809,0,0
209,1119,4629,5809,0,0
209,1119,4629,5809,0,0
209,1119,4629,5809,0,0
209,1119,4629,5809,0,0
209,1119,4629,5809,0,0
209,1119,4629,5809,0,0
209,1119,4629,5809,0,0
209,1119,4629,5809,0,0
209,1119,4629,5809,0,0
209,1119,4629,5809,0,0
209,1119,4629,5809,0,0
209,1119,4629,5809,0,0
209,1119,4629,5809,0,0
209,1119,4629,5809,0,0
209,1119,4629,5809,0,0
209,1119,4629,5809,0,0
209,1119,4629,5809,0,0
209,1119,4629,5809,0,0
4050,3916,63728,25819,0,0
4050,3916,63728,25819,0,0
4050,3916,63728,25819,0,0
4050,3916,63728,25819,29,19
4050,3916,63728,25819,39,25
4050,3916,63728,25819,0,0
4050,3916,63728,25819,37732,13794
4050,3916,63728,25819,12,8
4050,3916,63728,25819,0,0
4050,3916,63728,25819,3,0
4050,3916,63728,25819,0,0
4050,3916,63728,25819,0,0
4050,3916,63728,25819,0,0
4050,3916,63728,25819,1,1
4050,3916,63728,25819,84,34
4050,3916,63728,25819,285,325
4050,3916,63728,25819,0,0
4050,3916,63728,25819,20,2
4050,3916,63728,25819,1,0
4050,3916,63728,25819,0,1
1571,263,140132,108716,0,0
1571,263,140132,108716,0,0
1571,263,140132,108716,1,0
1571,263,140132,108716,0,0
1571,263,140132,108716,0,0
1571,263,140132,108716,0,0
1571,263,140132,108716,0,0
1571,263,140132,108716,0,0
1571,263,140132,108716,0,0
1571,263,140132,108716,1,0
1571,263,140132,108716,0,0
1571,263,140132,108716,0,0
1571,263,140132,108716,0,0
1571,263,140132,108716,6,3
1571,263,140132,108716,3,0
1571,263,140132,108716,0,0
1571,263,140132,108716,0,0
1571,263,140132,108716,31,2
1571,263,140132,108716,0,0
1571,263,140132,108716,1,0
242898,1010,784,50444,0,1
242898,1010,784,50444,2,3
242898,1010,784,50444,3,7
242898,1010,784,50444,0,2
242898,1010,784,50444,1,2
242898,1010,784,50444,10,3
242898,1010,784,50444,6,1
242898,1010,784,50444,23,2
242898,1010,784,50444,188,98
242898,1010,784,50444,9,0
242898,1010,784,50444,188,38
242898,1010,784,50444,109,8
242898,1010,784,50444,62,4
242898,1010,784,50444,33,10
242898,1010,784,50444,6,1
242898,1010,784,50444,414,73
242898,1010,784,50444,13,7
242898,1010,784,50444,2,0
242898,1010,784,50444,7,2
242898,1010,784,50444,8,11
373,313,13698,24331,0,0
373,313,13698,24331,0,0
373,313,13698,24331,14,7
373,313,13698,24331,2,2
373,313,13698,24331,2668,552
373,313,13698,24331,0,0
373,313,13698,24331,71,6
373,313,13698,24331,0,0
373,313,13698,24331,53,6
373,313,13698,24331,51,17
373,313,13698,24331,7,1
373,313,13698,24331,0,0
373,313,13698,24331,2685,7458
373,313,13698,24331,0,0
373,313,13698,24331,41,4
373,313,13698,24331,1,0
373,313,13698,24331,73340,51195
373,313,13698,24331,8,2
373,313,13698,24331,225,29
373,313,13698,24331,33,4
20,31,1494,2023,0,0
20,31,1494,2023,9018,1053
20,31,1494,2023,97665,59669
20,31,1494,2023,1,0
20,31,1494,2023,0,0
20,31,1494,2023,0,0
20,31,1494,2023,2,0
20,31,1494,2023,3,0
20,31,1494,2023,0,0
20,31,1494,2023,0,0
20,31,1494,2023,0,0
20,31,1494,2023,1,0
20,31,1494,2023,0,0
20,31,1494,2023,0,0
20,31,1494,2023,0,0
20,31,1494,2023,0,0
20,31,1494,2023,0,0
20,31,1494,2023,2,0
20,31,1494,2023,21,0
20,31,1494,2023,5,0
583,559,31822,49137,960,431
583,559,31822,49137,5830,1332
583,559,31822,49137,179,56
583,559,31822,49137,683,298
583,559,31822,49137,1,0
583,559,31822,49137,175,62
583,559,31822,49137,414,196
583,559,31822,49137,86,20
583,559,31822,49137,57,26
583,559,31822,49137,0,0
583,559,31822,49137,395,235
583,559,31822,49137,806,363
583,559,31822,49137,1098,286
583,559,31822,49137,277,94
583,559,31822,49137,21,9
583,559,31822,49137,127,45
583,559,31822,49137,72,33
583,559,31822,49137,408,75
583,559,31822,49137,43775,4836
583,559,31822,49137,1959,680
149,251,5270,4061,0,0
149,251,5270,4061,51,17
149,251,5270,4061,432,92
149,251,5270,4061,68,22
149,251,5270,4061,1445,189
149,251,5270,4061,1,0
149,251,5270,4061,1360,1063
149,251,5270,4061,0,0
149,251,5270,4061,6,0
149,251,5270,4061,0,0
149,251,5270,4061,8,0
149,251,5270,4061,0,0
149,251,5270,4061,1,0
149,251,5270,4061,1,0
149,251,5270,4061,196,61
149,251,5270,4061,0,0
149,251,5270,4061,0,0
149,251,5270,4061,856,312
149,251,5270,4061,172,82
149,251,5270,4061,42,49
31,132,11391,1066,0,0
31,132,11391,1066,0,0
31,132,11391,1066,1,0
31,132,11391,1066,0,0
31,132,11391,1066,0,0
31,132,11391,1066,4,0
31,132,11391,1066,0,0
31,132,11391,1066,0,0
31,132,11391,1066,0,0
31,132,11391,1066,0,0
31,132,11391,1066,1,0
31,132,11391,1066,0,0
31,132,11391,1066,0,0
